,word,fre,len,ps,level,difficulty
555,tall,4,4,"('tall', 'JJ')",0,9.600372716512956
556,task,4,4,"('task', 'NN')",0,9.600372716512956
572,till,4,4,"('till', 'NN')",0,9.600372716512956
587,unit,4,4,"('unit', 'NN')",0,9.600372716512956
593,vast,4,4,"('vast', 'JJ')",0,9.600372716512956
604,wars,4,4,"('wars', 'NNS')",0,5.360124101975722
616,whom,4,4,"('whom', 'WP')",0,9.600372716512956
618,wife,4,4,"('wife', 'NN')",0,9.600372716512956
208,cage,5,4,"('cage', 'NN')",0,9.593398993782698
210,call,5,4,"('call', 'JJ')",0,9.593398993782698
271,eyes,5,4,"('eyes', 'NNS')",0,5.353150379245464
298,food,5,4,"('food', 'NN')",0,9.593398993782698
308,game,5,4,"('game', 'NN')",0,9.593398993782698
334,hear,5,4,"('hear', 'JJ')",0,9.593398993782698
349,hope,5,4,"('hope', 'VBP')",0,5.353150379245464
394,link,5,4,"('link', 'VBP')",0,5.353150379245464
403,loss,5,4,"('loss', 'NN')",0,9.593398993782698
418,meat,5,4,"('meat', 'NN')",0,9.593398993782698
432,name,5,4,"('name', 'NN')",0,9.593398993782698
446,ones,5,4,"('ones', 'NNS')",0,5.353150379245464
470,pits,5,4,"('pits', 'NNS')",0,5.353150379245464
486,real,5,4,"('real', 'JJ')",0,9.593398993782698
489,rest,5,4,"('rest', 'NN')",0,9.593398993782698
503,rule,5,4,"('rule', 'NN')",0,9.593398993782698
517,sees,5,4,"('sees', 'NNS')",0,5.353150379245464
521,sets,5,4,"('sets', 'NNS')",0,5.353150379245464
524,show,5,4,"('show', 'NN')",0,9.593398993782698
551,sure,5,4,"('sure', 'JJ')",0,9.593398993782698
554,talk,5,4,"('talk', 'NN')",0,9.593398993782698
610,went,5,4,"('went', 'VBD')",0,5.353150379245464
634,your,5,4,"('your', 'PRP$')",0,1.1129017647082184
290,fire,6,4,"('fire', 'NN')",0,9.58642527105244
303,free,6,4,"('free', 'JJ')",0,9.58642527105244
315,give,6,4,"('give', 'VBP')",0,5.346176656515206
338,help,6,4,"('help', 'NN')",0,9.58642527105244
346,hold,6,4,"('hold', 'NN')",0,9.58642527105244
386,left,6,4,"('left', 'VBN')",0,5.346176656515206
438,next,6,4,"('next', 'JJ')",0,9.58642527105244
506,said,6,4,"('said', 'VBD')",0,5.346176656515206
542,soon,6,4,"('soon', 'RB')",0,9.58642527105244
558,tell,6,4,"('tell', 'VBP')",0,5.346176656515206
615,whip,6,4,"('whip', 'NN')",1,9.58642527105244
617,wide,6,4,"('wide', 'JJ')",0,9.58642527105244
169,able,7,4,"('able', 'JJ')",0,9.579451548322183
181,asks,7,4,"('asks', 'VBZ')",0,5.339202933784948
314,girl,7,4,"('girl', 'NN')",0,9.579451548322183
330,hard,7,4,"('hard', 'JJ')",0,9.579451548322183
353,huge,7,4,"('huge', 'JJ')",0,9.579451548322183
168,july,7,4,"('july', 'RB')",0,9.579451548322183
389,less,7,4,"('less', 'JJR')",0,5.339202933784948
400,look,7,4,"('look', 'NN')",0,9.579451548322183
406,love,7,4,"('love', 'NN')",0,9.579451548322183
417,mean,7,4,"('mean', 'JJ')",0,9.579451548322183
490,rich,7,4,"('rich', 'JJ')",0,9.579451548322183
511,says,7,4,"('says', 'VBZ')",0,5.339202933784948
179,arts,8,4,"('arts', 'NNS')",0,5.332229211054685
215,case,8,4,"('case', 'NN')",0,9.572477825591918
252,done,8,4,"('done', 'VBN')",0,5.332229211054685
288,find,8,4,"('find', 'VBP')",0,5.332229211054685
310,gave,8,4,"('gave', 'VBD')",0,5.332229211054685
339,here,8,4,"('here', 'RB')",0,9.572477825591918
384,laws,8,4,"('laws', 'NNS')",0,5.332229211054685
393,line,8,4,"('line', 'NN')",0,9.572477825591918
404,lost,8,4,"('lost', 'VBN')",0,5.332229211054685
421,milk,8,4,"('milk', 'NN')",0,9.572477825591918
492,ring,8,4,"('ring', 'VBG')",0,5.332229211054685
493,rise,8,4,"('rise', 'NN')",0,9.572477825591918
566,thin,8,4,"('thin', 'VBP')",0,5.332229211054685
612,west,8,4,"('west', 'JJS')",0,5.332229211054685
201,body,9,4,"('body', 'NN')",0,9.565504102861661
236,dark,9,4,"('dark', 'JJ')",0,9.565504102861661
241,deal,9,4,"('deal', 'NN')",0,9.565504102861661
254,down,9,4,"('down', 'RP')",0,9.565504102861661
336,held,9,4,"('held', 'VBD')",0,5.3252554883244265
380,land,9,4,"('land', 'NN')",0,9.565504102861661
436,need,9,4,"('need', 'VBP')",0,5.3252554883244265
485,read,9,4,"('read', 'JJ')",0,9.565504102861661
559,term,9,4,"('term', 'NN')",0,9.565504102861661
591,uses,9,4,"('uses', 'NNS')",0,5.3252554883244265
356,idea,10,4,"('idea', 'NN')",0,9.558530380131403
382,last,10,4,"('last', 'JJ')",0,9.558530380131403
497,role,10,4,"('role', 'NN')",0,9.558530380131403
628,word,10,4,"('word', 'NN')",0,9.558530380131403
205,born,11,4,"('born', 'VBN')",0,5.31130804286391
239,days,11,4,"('days', 'NNS')",0,5.31130804286391
273,face,11,4,"('face', 'NN')",0,9.551556657401145
283,feel,11,4,"('feel', 'VB')",0,9.551556657401145
319,goes,11,4,"('goes', 'VBZ')",0,5.31130804286391
366,just,11,4,"('just', 'RB')",0,9.551556657401145
576,told,11,4,"('told', 'VBD')",0,5.31130804286391
178,army,12,4,"('army', 'NN')",0,9.544582934670887
203,book,12,4,"('book', 'NN')",0,9.544582934670887
240,dead,12,4,"('dead', 'JJ')",0,9.544582934670887
372,kind,12,4,"('kind', 'NN')",0,9.544582934670887
445,once,12,4,"('once', 'RB')",0,9.544582934670887
463,past,12,4,"('past', 'IN')",0,9.544582934670887
516,seen,12,4,"('seen', 'VBN')",0,5.304334320133652
597,view,12,4,"('view', 'VBP')",0,5.304334320133652
212,came,13,4,"('came', 'VBD')",0,5.297360597403388
560,text,14,4,"('text', 'NN')",0,9.530635489210365
605,ways,14,4,"('ways', 'NNS')",0,5.290386874673131
518,self,15,4,"('self', 'JJ')",0,9.523661766480107
578,took,15,4,"('took', 'VBD')",0,5.283413151942873
588,upon,15,4,"('upon', 'IN')",0,9.523661766480107
183,away,16,4,"('away', 'RB')",0,9.516688043749848
226,come,16,4,"('come', 'VBN')",0,5.276439429212615
387,legs,16,4,"('legs', 'JJ')",0,9.516688043749848
430,must,16,4,"('must', 'MD')",0,9.516688043749848
477,poet,16,4,"('poet', 'NN')",0,9.516688043749848
564,then,16,4,"('then', 'RB')",0,9.516688043749848
322,good,17,4,"('good', 'JJ')",0,9.50971432101959
399,long,17,4,"('long', 'JJ')",0,9.50971432101959
184,back,18,4,"('back', 'RB')",0,9.502740598289328
259,each,18,4,"('each', 'DT')",0,9.502740598289328
429,much,18,4,"('much', 'JJ')",0,9.502740598289328
461,part,18,4,"('part', 'NN')",0,9.502740598289328
508,same,19,4,"('same', 'JJ')",0,9.49576687555907
569,thus,20,4,"('thus', 'RB')",0,9.488793152828812
329,hand,21,4,"('hand', 'NN')",0,9.481819430098554
375,know,21,4,"('know', 'VBP')",0,5.241570815561319
422,mind,21,4,"('mind', 'NN')",0,9.481819430098554
472,play,21,4,"('play', 'VBP')",0,5.241570815561319
410,make,22,4,"('make', 'VB')",0,9.474845707368296
620,will,23,4,"('will', 'MD')",0,9.467871984638032
274,fact,24,4,"('fact', 'NN')",0,9.460898261907774
452,over,24,4,"('over', 'IN')",0,9.460898261907774
476,poem,24,4,"('poem', 'NN')",0,9.460898261907774
552,take,24,4,"('take', 'VB')",0,9.460898261907774
561,than,24,4,"('than', 'IN')",0,9.460898261907774
596,very,25,4,"('very', 'RB')",0,9.453924539177516
206,both,26,4,"('both', 'DT')",0,9.446950816447258
590,used,27,4,"('used', 'VBN')",0,5.19972847917976
428,most,28,4,"('most', 'RBS')",0,5.192754756449503
392,like,30,4,"('like', 'IN')",0,9.419055925526221
250,does,31,4,"('does', 'VBZ')",0,5.171833588258728
301,form,31,4,"('form', 'VB')",0,9.412082202795963
408,made,31,4,"('made', 'VBD')",0,5.171833588258728
268,even,33,4,"('even', 'RB')",0,9.398134757335441
539,some,33,4,"('some', 'DT')",0,9.398134757335441
191,been,38,4,"('been', 'VBN')",0,5.123017529146912
609,well,38,4,"('well', 'RB')",0,9.363266143684147
549,such,42,4,"('such', 'JJ')",0,9.335371252763109
427,more,44,4,"('more', 'RBR')",0,5.081175192765358
629,work,44,4,"('work', 'NN')",0,9.321423807302592
412,many,45,4,"('many', 'JJ')",0,9.314450084572334
447,only,49,4,"('only', 'RB')",0,9.286555193651298
359,into,50,4,"('into', 'IN')",0,9.27958147092104
573,time,56,4,"('time', 'NN')",0,9.237739134539485
391,life,63,4,"('life', 'NN')",0,9.188923075427669
611,were,65,4,"('were', 'VBD')",0,4.934727015429918
613,what,65,4,"('what', 'WP')",0,9.174975629967152
614,when,70,4,"('when', 'WRB')",0,4.899858401778623
174,also,71,4,"('also', 'RB')",0,9.133133293585594
563,them,74,4,"('them', 'PRP')",0,4.871963510857586
332,have,84,4,"('have', 'VBP')",0,4.802226283554995
565,they,102,4,"('they', 'PRP')",0,4.676699274410328
305,from,146,4,"('from', 'IN')",0,8.610104088816161
567,this,174,4,"('this', 'DT')",0,8.414839852368905
624,with,231,4,"('with', 'IN')",0,8.01733765674414
562,that,397,4,"('that', 'DT')",0,6.859699683521125
642,abuse,1,5,"('abuse', 'NN')",0,12.591578640149198
643,acres,1,5,"('acres', 'NNS')",0,8.351330025611952
645,admit,1,5,"('admit', 'VBP')",0,8.351330025611952
646,adopt,1,5,"('adopt', 'JJ')",0,12.591578640149198
651,agree,1,5,"('agree', 'JJ')",0,12.591578640149198
652,ahead,1,5,"('ahead', 'RB')",0,12.591578640149198
653,aidoo,1,5,"('aidoo', 'NN')",0,12.591578640149198
657,alike,1,5,"('alike', 'RB')",0,12.591578640149198
658,alive,1,5,"('alive', 'JJ')",0,12.591578640149198
659,allen,1,5,"('allen', 'NN')",0,12.591578640149198
660,alley,1,5,"('alley', 'NN')",0,12.591578640149198
661,allow,1,5,"('allow', 'VB')",0,12.591578640149198
665,amply,1,5,"('amply', 'JJ')",0,12.591578640149198
666,amuse,1,5,"('amuse', 'RB')",1,12.591578640149198
667,anger,1,5,"('anger', 'NN')",0,12.591578640149198
669,apart,1,5,"('apart', 'RB')",0,12.591578640149198
671,apply,1,5,"('apply', 'NN')",0,12.591578640149198
672,arabs,1,5,"('arabs', 'JJ')",0,12.591578640149198
673,arbor,1,5,"('arbor', 'NN')",1,12.591578640149198
676,armed,1,5,"('armed', 'JJ')",0,12.591578640149198
677,asian,1,5,"('asian', 'JJ')",0,12.591578640149198
678,aside,1,5,"('aside', 'NN')",0,12.591578640149198
680,audio,1,5,"('audio', 'JJ')",0,12.591578640149198
681,aught,1,5,"('aught', 'NN')",0,12.591578640149198
683,award,1,5,"('award', 'NN')",0,12.591578640149198
685,awful,1,5,"('awful', 'JJ')",0,12.591578640149198
686,badge,1,5,"('badge', 'NN')",1,12.591578640149198
687,badly,1,5,"('badly', 'RB')",0,12.591578640149198
688,bantu,1,5,"('bantu', 'VBD')",1,8.351330025611952
692,batch,1,5,"('batch', 'NN')",0,12.591578640149198
693,bears,1,5,"('bears', 'NNS')",0,8.351330025611952
695,beget,1,5,"('beget', 'RB')",2,12.591578640149198
696,begin,1,5,"('begin', 'JJ')",0,12.591578640149198
699,binds,1,5,"('binds', 'VBZ')",0,8.351330025611952
706,blows,1,5,"('blows', 'NNS')",0,8.351330025611952
707,bombs,1,5,"('bombs', 'VBP')",0,8.351330025611952
708,bonds,1,5,"('bonds', 'NNS')",0,8.351330025611952
711,boxes,1,5,"('boxes', 'NNS')",0,8.351330025611952
712,brady,1,5,"('brady', 'JJ')",0,12.591578640149198
713,brain,1,5,"('brain', 'NN')",0,12.591578640149198
719,brook,1,5,"('brook', 'NN')",0,12.591578640149198
720,brown,1,5,"('brown', 'JJ')",0,12.591578640149198
721,brunt,1,5,"('brunt', 'NN')",0,12.591578640149198
722,brush,1,5,"('brush', 'NN')",0,12.591578640149198
726,burst,1,5,"('burst', 'NN')",0,12.591578640149198
728,camel,1,5,"('camel', 'NN')",0,12.591578640149198
729,camps,1,5,"('camps', 'NNS')",0,8.351330025611952
730,canoe,1,5,"('canoe', 'VBP')",1,8.351330025611952
732,cards,1,5,"('cards', 'NNS')",0,8.351330025611952
734,carve,1,5,"('carve', 'VBP')",0,8.351330025611952
737,chaff,1,5,"('chaff', 'JJ')",0,12.591578640149198
741,check,1,5,"('check', 'NN')",0,12.591578640149198
747,chose,1,5,"('chose', 'VBD')",0,8.351330025611952
751,claim,1,5,"('claim', 'NN')",0,12.591578640149198
752,clash,1,5,"('clash', 'NN')",0,12.591578640149198
756,climb,1,5,"('climb', 'NN')",0,12.591578640149198
759,clubs,1,5,"('clubs', 'NNS')",0,8.351330025611952
760,clues,1,5,"('clues', 'NNS')",0,8.351330025611952
761,coals,1,5,"('coals', 'NNS')",0,8.351330025611952
762,coast,1,5,"('coast', 'VBP')",1,8.351330025611952
764,comic,1,5,"('comic', 'JJ')",1,12.591578640149198
768,crops,1,5,"('crops', 'NNS')",0,8.351330025611952
769,cross,1,5,"('cross', 'VBP')",0,8.351330025611952
770,crowd,1,5,"('crowd', 'NN')",1,12.591578640149198
772,curse,1,5,"('curse', 'JJ')",0,12.591578640149198
774,dairy,1,5,"('dairy', 'NN')",0,12.591578640149198
776,dates,1,5,"('dates', 'NNS')",0,8.351330025611952
777,daula,1,5,"('daula', 'VBP')",0,8.351330025611952
778,david,1,5,"('david', 'JJ')",0,12.591578640149198
779,dawns,1,5,"('dawns', 'NNS')",0,8.351330025611952
781,dealt,1,5,"('dealt', 'VBD')",0,8.351330025611952
783,deeds,1,5,"('deeds', 'NNS')",0,8.351330025611952
784,degas,1,5,"('degas', 'VBP')",0,8.351330025611952
785,delay,1,5,"('delay', 'NN')",0,12.591578640149198
787,dogma,1,5,"('dogma', 'NN')",0,12.591578640149198
789,donne,1,5,"('donne', 'JJ')",0,12.591578640149198
792,drain,1,5,"('drain', 'JJ')",0,12.591578640149198
799,drops,1,5,"('drops', 'NNS')",0,8.351330025611952
800,drown,1,5,"('drown', 'RP')",1,12.591578640149198
801,dying,1,5,"('dying', 'VBG')",0,8.351330025611952
805,edgar,1,5,"('edgar', 'NN')",0,12.591578640149198
806,eight,1,5,"('eight', 'CD')",0,12.591578640149198
809,emile,1,5,"('emile', 'RB')",0,12.591578640149198
810,ended,1,5,"('ended', 'VBN')",0,8.351330025611952
811,enemy,1,5,"('enemy', 'NN')",0,12.591578640149198
812,entry,1,5,"('entry', 'NN')",0,12.591578640149198
813,equip,1,5,"('equip', 'VBP')",0,8.351330025611952
815,ethos,1,5,"('ethos', 'JJ')",0,12.591578640149198
822,fable,1,5,"('fable', 'JJ')",2,12.591578640149198
826,fairy,1,5,"('fairy', 'NN')",1,12.591578640149198
827,faith,1,5,"('faith', 'NN')",0,12.591578640149198
829,farms,1,5,"('farms', 'NNS')",0,8.351330025611952
834,fiend,1,5,"('fiend', 'VBP')",0,8.351330025611952
839,fixed,1,5,"('fixed', 'VBN')",0,8.351330025611952
841,flies,1,5,"('flies', 'NNS')",0,8.351330025611952
842,flock,1,5,"('flock', 'VBP')",0,8.351330025611952
848,foxes,1,5,"('foxes', 'NNS')",0,8.351330025611952
849,frame,1,5,"('frame', 'JJ')",0,12.591578640149198
850,frank,1,5,"('frank', 'JJ')",0,12.591578640149198
851,fraud,1,5,"('fraud', 'NN')",0,12.591578640149198
852,fresh,1,5,"('fresh', 'JJ')",0,12.591578640149198
853,freud,1,5,"('freud', 'NN')",0,12.591578640149198
855,fully,1,5,"('fully', 'RB')",0,12.591578640149198
856,funny,1,5,"('funny', 'JJ')",0,12.591578640149198
857,fused,1,5,"('fused', 'VBD')",0,8.351330025611952
859,games,1,5,"('games', 'NNS')",0,8.351330025611952
861,ghana,1,5,"('ghana', 'JJ')",0,12.591578640149198
862,ghost,1,5,"('ghost', 'NN')",0,12.591578640149198
863,girls,1,5,"('girls', 'NNS')",0,8.351330025611952
866,glare,1,5,"('glare', 'JJ')",0,12.591578640149198
871,goats,1,5,"('goats', 'VBZ')",0,8.351330025611952
872,goers,1,5,"('goers', 'NNS')",2,8.351330025611952
874,grace,1,5,"('grace', 'NN')",0,12.591578640149198
875,grain,1,5,"('grain', 'NN')",0,12.591578640149198
877,grant,1,5,"('grant', 'NN')",0,12.591578640149198
878,grave,1,5,"('grave', 'NN')",0,12.591578640149198
880,greco,1,5,"('greco', 'JJ')",0,12.591578640149198
884,grown,1,5,"('grown', 'JJ')",0,12.591578640149198
887,guilt,1,5,"('guilt', 'NN')",0,12.591578640149198
888,gusts,1,5,"('gusts', 'NNS')",1,8.351330025611952
891,haste,1,5,"('haste', 'NN')",0,12.591578640149198
892,haven,1,5,"('haven', 'RB')",0,12.591578640149198
894,heaps,1,5,"('heaps', 'NNS')",0,8.351330025611952
898,helps,1,5,"('helps', 'VBZ')",0,8.351330025611952
903,hippo,1,5,"('hippo', 'NN')",0,12.591578640149198
905,honey,1,5,"('honey', 'JJ')",0,12.591578640149198
906,horse,1,5,"('horse', 'NN')",0,12.591578640149198
639,this,1,5,"('this', 'NN')",0,4.111081411074707
911,iliad,1,5,"('iliad', 'VBP')",0,8.351330025611952
915,inner,1,5,"('inner', 'NN')",0,12.591578640149198
917,irish,1,5,"('irish', 'JJ')",0,12.591578640149198
920,italy,1,5,"('italy', 'VBZ')",0,8.351330025611952
927,jules,1,5,"('jules', 'NNS')",0,8.351330025611952
928,kamat,1,5,"('kamat', 'VBP')",0,8.351330025611952
929,karve,1,5,"('karve', 'VB')",0,12.591578640149198
931,kenya,1,5,"('kenya', 'VB')",0,12.591578640149198
936,knock,1,5,"('knock', 'NN')",0,12.591578640149198
939,label,1,5,"('label', 'NN')",0,12.591578640149198
945,laugh,1,5,"('laugh', 'IN')",0,12.591578640149198
951,legal,1,5,"('legal', 'JJ')",0,12.591578640149198
954,limbs,1,5,"('limbs', 'JJ')",1,12.591578640149198
957,lists,1,5,"('lists', 'NNS')",0,8.351330025611952
960,loans,1,5,"('loans', 'NNS')",0,8.351330025611952
966,lubey,1,5,"('lubey', 'VBP')",0,8.351330025611952
967,lunch,1,5,"('lunch', 'JJ')",0,12.591578640149198
972,madan,1,5,"('madan', 'NN')",0,12.591578640149198
975,maker,1,5,"('maker', 'NN')",0,12.591578640149198
977,mango,1,5,"('mango', 'NN')",0,12.591578640149198
638,march,1,5,"('march', 'NN')",0,12.591578640149198
978,marks,1,5,"('marks', 'NNS')",0,8.351330025611952
980,match,1,5,"('match', 'NN')",0,12.591578640149198
981,maybe,1,5,"('maybe', 'RB')",0,12.591578640149198
984,meaty,1,5,"('meaty', 'JJ')",0,12.591578640149198
986,meets,1,5,"('meets', 'NNS')",0,8.351330025611952
987,mempi,1,5,"('mempi', 'VBP')",0,8.351330025611952
989,merge,1,5,"('merge', 'NN')",0,12.591578640149198
991,metal,1,5,"('metal', 'NN')",0,12.591578640149198
992,meted,1,5,"('meted', 'VBD')",0,8.351330025611952
995,midst,1,5,"('midst', 'NN')",0,12.591578640149198
997,miles,1,5,"('miles', 'NNS')",0,8.351330025611952
999,miner,1,5,"('miner', 'VBP')",0,8.351330025611952
1001,minor,1,5,"('minor', 'JJ')",0,12.591578640149198
1002,minto,1,5,"('minto', 'NN')",0,12.591578640149198
1003,miter,1,5,"('miter', 'NN')",0,12.591578640149198
1005,modem,1,5,"('modem', 'NN')",0,12.591578640149198
1007,mohan,1,5,"('mohan', 'VBP')",0,8.351330025611952
1008,moles,1,5,"('moles', 'NNS')",0,8.351330025611952
1010,moods,1,5,"('moods', 'NNS')",0,8.351330025611952
1011,moors,1,5,"('moors', 'NNS')",2,8.351330025611952
1013,morel,1,5,"('morel', 'NN')",0,12.591578640149198
1014,mores,1,5,"('mores', 'NNS')",1,8.351330025611952
1019,munis,1,5,"('munis', 'VBP')",0,8.351330025611952
1021,mustn,1,5,"('mustn', 'NN')",0,12.591578640149198
1023,named,1,5,"('named', 'VBN')",0,8.351330025611952
1024,names,1,5,"('names', 'RB')",0,12.591578640149198
1026,needy,1,5,"('needy', 'JJ')",0,12.591578640149198
1028,nelly,1,5,"('nelly', 'RB')",0,12.591578640149198
1032,noble,1,5,"('noble', 'JJ')",0,12.591578640149198
1033,noise,1,5,"('noise', 'NN')",0,12.591578640149198
1037,notes,1,5,"('notes', 'NNS')",0,8.351330025611952
1042,odour,1,5,"('odour', 'JJ')",0,12.591578640149198
1045,older,1,5,"('older', 'JJR')",0,8.351330025611952
1049,outer,1,5,"('outer', 'NN')",0,12.591578640149198
1051,owner,1,5,"('owner', 'NN')",0,12.591578640149198
1052,paper,1,5,"('paper', 'NN')",0,12.591578640149198
1054,party,1,5,"('party', 'NN')",0,12.591578640149198
1055,paths,1,5,"('paths', 'NNS')",0,8.351330025611952
1057,paved,1,5,"('paved', 'JJ')",1,12.591578640149198
1060,pence,1,5,"('pence', 'NN')",0,12.591578640149198
1061,petty,1,5,"('petty', 'JJ')",1,12.591578640149198
1063,picks,1,5,"('picks', 'NNS')",0,8.351330025611952
1065,piled,1,5,"('piled', 'JJ')",0,12.591578640149198
1068,plato,1,5,"('plato', 'NN')",0,12.591578640149198
1070,plumb,1,5,"('plumb', 'JJ')",0,12.591578640149198
1074,pokes,1,5,"('pokes', 'NNS')",0,8.351330025611952
1075,polar,1,5,"('polar', 'JJ')",0,12.591578640149198
1076,poona,1,5,"('poona', 'NNS')",0,8.351330025611952
1078,pound,1,5,"('pound', 'NN')",2,12.591578640149198
1081,prime,1,5,"('prime', 'JJ')",1,12.591578640149198
1083,prize,1,5,"('prize', 'NN')",0,12.591578640149198
1086,queer,1,5,"('queer', 'NN')",0,12.591578640149198
1090,quote,1,5,"('quote', 'NN')",0,12.591578640149198
1092,rainy,1,5,"('rainy', 'NN')",0,12.591578640149198
1093,raise,1,5,"('raise', 'NN')",0,12.591578640149198
1094,ralph,1,5,"('ralph', 'NN')",0,12.591578640149198
1097,react,1,5,"('react', 'JJ')",0,12.591578640149198
1098,reads,1,5,"('reads', 'NNS')",0,8.351330025611952
1100,realm,1,5,"('realm', 'VBP')",0,8.351330025611952
1102,rests,1,5,"('rests', 'NNS')",0,8.351330025611952
1103,rhyme,1,5,"('rhyme', 'VBP')",0,8.351330025611952
1105,rises,1,5,"('rises', 'NNS')",0,8.351330025611952
1107,rocks,1,5,"('rocks', 'NNS')",0,8.351330025611952
1108,roger,1,5,"('roger', 'VBP')",0,8.351330025611952
1109,rogue,1,5,"('rogue', 'NN')",2,12.591578640149198
1111,roman,1,5,"('roman', 'VBP')",0,8.351330025611952
1113,rough,1,5,"('rough', 'JJ')",0,12.591578640149198
1115,ruler,1,5,"('ruler', 'NN')",0,12.591578640149198
1118,sapir,1,5,"('sapir', 'NN')",0,12.591578640149198
1119,saved,1,5,"('saved', 'VBN')",0,8.351330025611952
1121,scarf,1,5,"('scarf', 'JJ')",0,12.591578640149198
1126,seize,1,5,"('seize', 'JJ')",0,12.591578640149198
1131,shame,1,5,"('shame', 'VB')",0,12.591578640149198
1132,share,1,5,"('share', 'NN')",0,12.591578640149198
1133,sheep,1,5,"('sheep', 'JJ')",0,12.591578640149198
1135,shell,1,5,"('shell', 'NN')",0,12.591578640149198
1137,ships,1,5,"('ships', 'NNS')",0,8.351330025611952
1138,shock,1,5,"('shock', 'VB')",0,12.591578640149198
1143,sides,1,5,"('sides', 'NNS')",0,8.351330025611952
1145,signs,1,5,"('signs', 'NNS')",0,8.351330025611952
1147,siraj,1,5,"('siraj', 'NN')",0,12.591578640149198
1148,sixth,1,5,"('sixth', 'JJ')",0,12.591578640149198
1149,sixty,1,5,"('sixty', 'NN')",0,12.591578640149198
1151,slant,1,5,"('slant', 'JJ')",0,12.591578640149198
1152,slips,1,5,"('slips', 'NNS')",0,8.351330025611952
1154,smash,1,5,"('smash', 'NN')",0,12.591578640149198
1155,smith,1,5,"('smith', 'NN')",0,12.591578640149198
1157,solve,1,5,"('solve', 'VBP')",0,8.351330025611952
1164,spare,1,5,"('spare', 'JJ')",0,12.591578640149198
1165,spark,1,5,"('spark', 'JJ')",0,12.591578640149198
1166,spate,1,5,"('spate', 'NN')",0,12.591578640149198
1168,spear,1,5,"('spear', 'JJ')",0,12.591578640149198
1170,spicy,1,5,"('spicy', 'NN')",0,12.591578640149198
1171,spite,1,5,"('spite', 'JJ')",0,12.591578640149198
1174,spots,1,5,"('spots', 'JJ')",0,12.591578640149198
1176,stamp,1,5,"('stamp', 'NN')",0,12.591578640149198
1180,stays,1,5,"('stays', 'NNS')",0,8.351330025611952
1181,steal,1,5,"('steal', 'VBP')",0,8.351330025611952
1183,stems,1,5,"('stems', 'VBZ')",0,8.351330025611952
1184,steps,1,5,"('steps', 'NNS')",0,8.351330025611952
1186,stick,1,5,"('stick', 'NN')",0,12.591578640149198
1188,stood,1,5,"('stood', 'VBD')",0,8.351330025611952
1193,stung,1,5,"('stung', 'VBD')",0,8.351330025611952
1195,swami,1,5,"('swami', 'NN')",0,12.591578640149198
1197,swims,1,5,"('swims', 'NNS')",0,8.351330025611952
1198,swiss,1,5,"('swiss', 'VBP')",0,8.351330025611952
1204,tamed,1,5,"('tamed', 'VBD')",0,8.351330025611952
1205,tames,1,5,"('tames', 'NNS')",0,8.351330025611952
1209,teens,1,5,"('teens', 'VBZ')",0,8.351330025611952
1211,tends,1,5,"('tends', 'VBZ')",0,8.351330025611952
1212,tense,1,5,"('tense', 'JJ')",0,12.591578640149198
1215,thank,1,5,"('thank', 'NN')",0,12.591578640149198
